,rn_numbers,top_labels
1201,RG-50.999.0493,"{'war': 14.1, 'family': 13.0, 'religion': 10.5, 'shooting': 10.0, 'camp': 7.0, 'school': 5.0, 'food': 4.7, 'Nazi': 3.8, 'survive': 3.7, 'hiding': 2.8, 'Jewish': 2.6, 'fear': 2.3, 'army': 2.0, 'government': 1.9, 'aid': 1.9, 'ghetto': 1.5, 'hospital': 1.5, 'kill': 1.5, 'police': 1.5, 'prisoners': 1.5, 'hunger': 1.3, 'buildings': 1.3, 'american': 1.2, 'synagogue': 1.0, 'russian': 0.9, 'relocation': 0.6, 'polish': 0.4, 'work': 0.4, 'sick': 0.1}"
1202,RG-50.999.0494,"{'family': 10.4, 'war': 10.3, 'camp': 8.2, 'food': 5.9, 'Jewish': 5.7, 'school': 5.6, 'Nazi': 5.4, 'government': 4.5, 'aid': 4.1, 'hospital': 3.5, 'survive': 3.5, 'buildings': 3.5, 'religion': 3.2, 'army': 2.9, 'relocation': 2.6, 'hunger': 2.3, 'shooting': 2.3, 'work': 2.3, 'fear': 2.0, 'police': 2.0, 'ghetto': 1.8, 'synagogue': 1.8, 'prisoners': 1.7, 'kill': 1.4, 'sick': 1.2, 'hiding': 0.8, 'russian': 0.6, 'american': 0.6, 'polish': 0.3}"
1203,RG-50.999.0495,"{'camp': 9.5, 'family': 8.8, 'war': 8.8, 'food': 8.2, 'Jewish': 5.0, 'hospital': 4.6, 'ghetto': 4.3, 'fear': 3.8, 'religion': 3.5, 'shooting': 3.5, 'aid': 3.5, 'school': 3.3, 'survive': 3.3, 'work': 3.3, 'prisoners': 2.9, 'army': 2.8, 'relocation': 2.4, 'kill': 2.3, 'government': 2.2, 'hunger': 2.2, 'buildings': 2.2, 'Nazi': 1.9, 'hiding': 1.8, 'police': 1.4, 'synagogue': 1.3, 'russian': 1.2, 'polish': 0.9, 'sick': 0.6, 'american': 0.5}"
1204,RG-50.999.0496,"{'camp': 11.2, 'family': 7.9, 'food': 7.9, 'war': 7.7, 'school': 7.5, 'religion': 4.5, 'prisoners': 4.3, 'army': 4.3, 'Jewish': 4.1, 'aid': 4.1, 'survive': 3.9, 'relocation': 3.2, 'work': 3.2, 'hospital': 2.8, 'shooting': 2.8, 'government': 2.6, 'hiding': 2.2, 'Nazi': 2.2, 'buildings': 2.1, 'fear': 1.9, 'hunger': 1.9, 'ghetto': 1.7, 'polish': 1.7, 'kill': 0.9, 'russian': 0.9, 'police': 0.7, 'synagogue': 0.7, 'sick': 0.6, 'american': 0.6}"
1205,RG-50.999.0497,"{'family': 10.1, 'war': 7.9, 'Jewish': 6.4, 'religion': 6.4, 'ghetto': 5.1, 'camp': 4.9, 'food': 4.6, 'government': 4.6, 'survive': 4.4, 'school': 4.2, 'fear': 4.0, 'aid': 4.0, 'work': 3.5, 'hunger': 3.3, 'relocation': 2.9, 'Nazi': 2.7, 'synagogue': 2.7, 'hospital': 2.6, 'shooting': 2.4, 'army': 2.4, 'russian': 2.0, 'police': 1.8, 'hiding': 1.6, 'kill': 1.6, 'american': 1.3, 'buildings': 0.9, 'polish': 0.5, 'prisoners': 0.5, 'sick': 0.4}"
1206,RG-50.999.0498,"{'family': 11.1, 'war': 10.9, 'food': 7.3, 'army': 6.3, 'camp': 5.5, 'survive': 5.1, 'fear': 5.0, 'hospital': 4.8, 'religion': 4.8, 'work': 4.4, 'Jewish': 4.3, 'school': 3.7, 'aid': 3.4, 'hiding': 3.2, 'buildings': 2.7, 'government': 2.2, 'relocation': 2.1, 'hunger': 1.9, 'kill': 1.4, 'prisoners': 1.4, 'shooting': 1.4, 'Nazi': 1.3, 'russian': 1.3, 'ghetto': 1.2, 'synagogue': 1.1, 'sick': 0.9, 'police': 0.7, 'polish': 0.5, 'american': 0.1}"
1207,RG-50.999.0499,"{'camp': 9.9, 'food': 8.3, 'family': 7.9, 'ghetto': 6.3, 'work': 5.6, 'Jewish': 5.5, 'war': 5.4, 'buildings': 5.0, 'school': 4.3, 'army': 3.4, 'survive': 3.2, 'government': 3.1, 'religion': 3.0, 'aid': 3.0, 'relocation': 2.9, 'fear': 2.6, 'hospital': 2.6, 'prisoners': 2.4, 'hunger': 2.2, 'Nazi': 1.8, 'shooting': 1.8, 'synagogue': 1.8, 'hiding': 1.4, 'polish': 1.3, 'sick': 1.3, 'american': 1.1, 'kill': 1.0, 'police': 1.0, 'russian': 1.0}"
1208,RG-50.999.0500,"{'war': 20.6, 'family': 12.1, 'ghetto': 6.2, 'camp': 5.8, 'Jewish': 5.7, 'food': 3.7, 'survive': 3.7, 'army': 3.7, 'government': 3.5, 'hospital': 3.5, 'religion': 3.5, 'hiding': 3.4, 'school': 3.4, 'work': 2.4, 'fear': 2.2, 'aid': 2.0, 'Nazi': 1.9, 'prisoners': 1.6, 'relocation': 1.6, 'buildings': 1.6, 'shooting': 1.5, 'synagogue': 1.1, 'polish': 0.9, 'american': 0.9, 'hunger': 0.8, 'police': 0.8, 'russian': 0.8, 'kill': 0.5, 'sick': 0.3}"
1209,RG-50.999.0503,"{'family': 9.0, 'food': 8.6, 'prisoners': 8.2, 'camp': 7.7, 'war': 7.6, 'fear': 5.3, 'Jewish': 4.9, 'shooting': 4.3, 'work': 4.0, 'survive': 3.8, 'school': 3.6, 'hunger': 3.4, 'religion': 3.0, 'army': 2.9, 'buildings': 2.9, 'aid': 2.7, 'hospital': 2.5, 'ghetto': 2.2, 'kill': 2.1, 'relocation': 2.1, 'hiding': 1.8, 'government': 1.7, 'Nazi': 1.4, 'sick': 1.0, 'synagogue': 1.0, 'police': 0.9, 'polish': 0.7, 'russian': 0.4, 'american': 0.3}"
1210,RG-50.999.0505,"{'ghetto': 9.4, 'war': 8.7, 'family': 8.0, 'food': 7.1, 'hiding': 5.3, 'Jewish': 5.3, 'camp': 4.5, 'fear': 4.2, 'school': 4.2, 'hospital': 3.8, 'prisoners': 3.3, 'government': 3.1, 'survive': 3.1, 'work': 3.1, 'army': 2.9, 'shooting': 2.7, 'buildings': 2.7, 'Nazi': 2.4, 'religion': 2.2, 'relocation': 2.2, 'aid': 2.2, 'kill': 2.0, 'police': 2.0, 'polish': 1.8, 'hunger': 1.1, 'russian': 0.9, 'sick': 0.9, 'american': 0.4, 'synagogue': 0.2}"
1211,RG-50.999.0507,"{'food': 11.5, 'camp': 11.3, 'family': 9.3, 'war': 6.0, 'Jewish': 5.1, 'hospital': 4.5, 'shooting': 4.1, 'hunger': 3.8, 'survive': 3.8, 'work': 3.7, 'fear': 3.3, 'school': 3.3, 'aid': 3.1, 'religion': 2.9, 'prisoners': 2.8, 'army': 2.7, 'buildings': 2.7, 'ghetto': 2.3, 'relocation': 2.3, 'kill': 1.7, 'Nazi': 1.7, 'government': 1.6, 'synagogue': 1.6, 'police': 1.4, 'sick': 1.0, 'polish': 0.8, 'hiding': 0.5, 'russian': 0.5, 'american': 0.4}"
1212,RG-50.999.0508,"{'war': 11.2, 'army': 10.8, 'family': 10.6, 'camp': 6.7, 'food': 5.2, 'government': 5.0, 'ghetto': 4.6, 'Jewish': 4.6, 'school': 4.0, 'aid': 3.6, 'religion': 3.2, 'relocation': 3.1, 'survive': 3.0, 'hospital': 2.8, 'Nazi': 2.7, 'hunger': 2.6, 'fear': 2.3, 'work': 2.3, 'hiding': 1.9, 'buildings': 1.9, 'prisoners': 1.5, 'police': 1.3, 'shooting': 1.3, 'polish': 0.9, 'russian': 0.8, 'synagogue': 0.8, 'kill': 0.7, 'american': 0.4, 'sick': 0.3}"
1213,RG-50.999.0509,"{'family': 11.3, 'war': 10.5, 'Jewish': 8.2, 'camp': 8.2, 'government': 7.0, 'food': 6.4, 'Nazi': 4.8, 'survive': 4.4, 'buildings': 4.2, 'school': 4.0, 'work': 3.2, 'prisoners': 3.0, 'fear': 2.6, 'hospital': 2.4, 'aid': 2.2, 'police': 1.8, 'polish': 1.8, 'shooting': 1.8, 'religion': 1.6, 'relocation': 1.6, 'hiding': 1.4, 'hunger': 1.4, 'army': 1.4, 'ghetto': 1.2, 'kill': 1.0, 'russian': 0.8, 'synagogue': 0.8, 'sick': 0.4, 'american': 0.2}"
1214,RG-50.999.0510,"{'food': 15.5, 'war': 13.1, 'family': 10.4, 'hiding': 6.0, 'camp': 5.6, 'school': 4.9, 'Nazi': 4.6, 'fear': 4.1, 'Jewish': 3.7, 'survive': 3.7, 'religion': 3.1, 'shooting': 3.1, 'work': 3.1, 'aid': 2.5, 'army': 2.4, 'ghetto': 2.3, 'prisoners': 2.3, 'government': 1.7, 'hospital': 1.4, 'hunger': 1.0, 'synagogue': 1.0, 'relocation': 0.8, 'sick': 0.7, 'american': 0.7, 'police': 0.6, 'polish': 0.6, 'buildings': 0.6, 'kill': 0.4, 'russian': 0.3}"
1215,RG-50.999.0511,"{'family': 13.6, 'war': 12.2, 'camp': 12.2, 'school': 7.3, 'survive': 5.8, 'food': 5.3, 'religion': 5.0, 'Jewish': 4.5, 'work': 3.3, 'aid': 3.3, 'hospital': 3.0, 'synagogue': 2.9, 'hiding': 2.5, 'fear': 2.4, 'ghetto': 2.0, 'army': 1.7, 'government': 1.5, 'hunger': 1.5, 'police': 1.5, 'Nazi': 1.2, 'relocation': 1.2, 'american': 1.1, 'buildings': 1.1, 'prisoners': 1.0, 'sick': 1.0, 'shooting': 0.6, 'kill': 0.5, 'polish': 0.4, 'russian': 0.4}"
1216,RG-50.999.0513,"{'family': 12.4, 'food': 10.1, 'war': 8.6, 'ghetto': 7.4, 'camp': 6.2, 'survive': 6.1, 'school': 5.1, 'religion': 4.7, 'hospital': 4.6, 'army': 3.8, 'aid': 3.7, 'Jewish': 3.3, 'hiding': 2.8, 'fear': 2.4, 'hunger': 2.4, 'buildings': 2.2, 'Nazi': 2.0, 'polish': 1.4, 'russian': 1.4, 'work': 1.4, 'government': 1.2, 'relocation': 1.2, 'shooting': 1.2, 'kill': 1.1, 'prisoners': 1.1, 'synagogue': 0.9, 'sick': 0.5, 'police': 0.4, 'american': 0.4}"
1217,RG-50.999.0515,"{'family': 13.1, 'war': 10.3, 'ghetto': 7.9, 'camp': 7.8, 'religion': 5.2, 'food': 4.3, 'Jewish': 4.3, 'fear': 4.0, 'survive': 3.6, 'army': 3.6, 'hunger': 3.3, 'school': 2.9, 'government': 2.8, 'Nazi': 2.8, 'buildings': 2.6, 'work': 2.4, 'hiding': 2.2, 'hospital': 2.2, 'relocation': 2.2, 'sick': 2.2, 'synagogue': 2.1, 'aid': 1.6, 'shooting': 1.4, 'kill': 1.2, 'polish': 1.2, 'american': 1.0, 'russian': 0.7, 'police': 0.5, 'prisoners': 0.5}"
1218,RG-50.999.0516,"{'family': 13.9, 'food': 12.0, 'religion': 10.4, 'war': 6.3, 'camp': 6.0, 'school': 5.0, 'Jewish': 4.3, 'fear': 3.9, 'survive': 3.6, 'hospital': 3.0, 'Nazi': 3.0, 'army': 2.7, 'aid': 2.6, 'government': 2.4, 'synagogue': 2.3, 'work': 2.2, 'buildings': 2.1, 'shooting': 1.9, 'ghetto': 1.8, 'relocation': 1.8, 'hiding': 1.7, 'police': 1.6, 'hunger': 1.2, 'prisoners': 1.1, 'sick': 1.1, 'polish': 0.7, 'kill': 0.6, 'russian': 0.5, 'american': 0.2}"
1219,RG-50.999.0517,"{'camp': 12.1, 'family': 9.3, 'food': 8.0, 'war': 7.2, 'survive': 6.7, 'religion': 5.0, 'fear': 4.9, 'buildings': 4.0, 'Jewish': 3.6, 'ghetto': 3.5, 'relocation': 3.5, 'hiding': 3.4, 'work': 3.4, 'school': 3.1, 'aid': 3.0, 'hospital': 2.4, 'kill': 2.4, 'Nazi': 2.1, 'hunger': 1.9, 'shooting': 1.9, 'army': 1.6, 'government': 1.1, 'russian': 1.1, 'prisoners': 1.0, 'sick': 1.0, 'american': 1.0, 'polish': 0.9, 'police': 0.6, 'synagogue': 0.6}"
1220,RG-50.999.0518,"{'family': 16.4, 'war': 13.6, 'camp': 6.7, 'food': 5.8, 'school': 5.4, 'hiding': 5.3, 'Jewish': 5.2, 'survive': 4.6, 'religion': 4.1, 'hospital': 3.7, 'shooting': 3.1, 'army': 2.7, 'ghetto': 2.4, 'Nazi': 2.3, 'relocation': 2.2, 'government': 1.9, 'fear': 1.8, 'buildings': 1.8, 'work': 1.6, 'aid': 1.5, 'police': 1.4, 'hunger': 1.2, 'russian': 1.2, 'prisoners': 1.1, 'sick': 0.8, 'synagogue': 0.8, 'american': 0.7, 'polish': 0.4, 'kill': 0.3}"
1221,RG-50.999.0519,"{'family': 11.6, 'camp': 11.2, 'ghetto': 8.7, 'food': 8.6, 'Jewish': 6.5, 'war': 6.3, 'hospital': 3.5, 'work': 3.5, 'shooting': 3.3, 'religion': 3.2, 'school': 3.0, 'relocation': 2.9, 'army': 2.9, 'fear': 2.7, 'survive': 2.7, 'kill': 2.1, 'aid': 2.1, 'hunger': 1.8, 'Nazi': 1.8, 'synagogue': 1.7, 'buildings': 1.7, 'government': 1.4, 'police': 1.4, 'prisoners': 1.2, 'sick': 1.2, 'hiding': 1.1, 'russian': 1.1, 'polish': 0.8, 'american': 0.3}"
1222,RG-50.999.0521,"{'family': 12.4, 'government': 7.6, 'camp': 7.6, 'war': 6.5, 'survive': 6.2, 'school': 5.9, 'food': 5.6, 'hospital': 5.1, 'Jewish': 3.7, 'relocation': 3.7, 'religion': 3.4, 'work': 3.4, 'aid': 3.4, 'fear': 2.8, 'Nazi': 2.8, 'prisoners': 2.5, 'hiding': 2.3, 'american': 2.3, 'police': 2.0, 'ghetto': 1.7, 'army': 1.7, 'buildings': 1.7, 'polish': 1.1, 'shooting': 1.1, 'sick': 1.1, 'hunger': 0.8, 'kill': 0.6, 'russian': 0.6, 'synagogue': 0.6}"
1223,RG-50.999.0522,"{'war': 14.1, 'family': 13.0, 'survive': 6.7, 'fear': 5.2, 'school': 4.9, 'food': 4.8, 'religion': 4.8, 'Jewish': 4.5, 'work': 4.1, 'camp': 3.9, 'hospital': 3.8, 'government': 3.3, 'ghetto': 2.9, 'shooting': 2.6, 'aid': 2.2, 'hunger': 2.0, 'synagogue': 2.0, 'buildings': 2.0, 'prisoners': 1.9, 'army': 1.9, 'relocation': 1.7, 'american': 1.6, 'hiding': 1.3, 'police': 1.2, 'Nazi': 0.9, 'polish': 0.9, 'kill': 0.7, 'sick': 0.6, 'russian': 0.3}"
1224,RG-50.999.0523,"{'camp': 11.0, 'family': 7.7, 'food': 7.7, 'war': 6.2, 'Jewish': 4.9, 'school': 4.5, 'army': 4.5, 'hunger': 4.0, 'fear': 3.8, 'shooting': 3.5, 'survive': 3.5, 'ghetto': 3.4, 'hospital': 3.3, 'kill': 3.3, 'religion': 3.3, 'work': 3.3, 'government': 2.7, 'hiding': 2.7, 'relocation': 2.6, 'buildings': 2.5, 'police': 1.7, 'prisoners': 1.7, 'aid': 1.7, 'russian': 1.4, 'synagogue': 1.4, 'Nazi': 1.2, 'polish': 1.1, 'sick': 0.9, 'american': 0.5}"
1225,RG-50.999.0524,"{'war': 13.4, 'family': 12.2, 'camp': 8.2, 'school': 6.6, 'Jewish': 5.9, 'food': 5.3, 'army': 4.0, 'hospital': 3.9, 'relocation': 3.7, 'religion': 3.6, 'work': 3.5, 'fear': 3.2, 'government': 2.9, 'hunger': 2.7, 'survive': 2.7, 'aid': 2.6, 'prisoners': 2.3, 'police': 2.2, 'ghetto': 1.9, 'Nazi': 1.7, 'buildings': 1.4, 'hiding': 1.2, 'shooting': 1.2, 'sick': 1.0, 'synagogue': 1.0, 'polish': 0.6, 'russian': 0.4, 'american': 0.4, 'kill': 0.1}"
1226,RG-50.999.0525,"{'family': 9.1, 'ghetto': 7.8, 'war': 7.0, 'food': 6.2, 'camp': 5.8, 'Jewish': 5.3, 'relocation': 5.1, 'buildings': 4.9, 'hiding': 4.7, 'survive': 4.7, 'religion': 4.3, 'fear': 3.9, 'hunger': 3.9, 'shooting': 3.1, 'work': 2.9, 'Nazi': 2.3, 'school': 2.3, 'aid': 2.3, 'hospital': 2.1, 'government': 1.9, 'army': 1.8, 'prisoners': 1.6, 'synagogue': 1.6, 'kill': 1.2, 'russian': 1.2, 'sick': 1.0, 'polish': 0.8, 'american': 0.8, 'police': 0.6}"
1227,RG-50.999.0527,"{'camp': 13.7, 'family': 10.0, 'food': 7.9, 'war': 6.3, 'hospital': 5.7, 'ghetto': 4.5, 'work': 4.5, 'army': 4.2, 'shooting': 4.1, 'religion': 3.7, 'school': 3.3, 'Jewish': 2.8, 'Nazi': 2.7, 'prisoners': 2.7, 'relocation': 2.7, 'survive': 2.7, 'fear': 2.4, 'aid': 2.3, 'government': 2.0, 'buildings': 2.0, 'kill': 1.6, 'hiding': 1.4, 'police': 1.3, 'hunger': 1.1, 'synagogue': 1.1, 'sick': 1.0, 'polish': 0.9, 'russian': 0.9, 'american': 0.6}"
1228,RG-50.999.0528,"{'war': 12.0, 'family': 11.8, 'camp': 9.4, 'Jewish': 7.1, 'school': 5.3, 'food': 5.1, 'army': 4.2, 'survive': 4.0, 'government': 3.2, 'hospital': 3.2, 'hunger': 3.2, 'Nazi': 3.2, 'fear': 2.9, 'buildings': 2.9, 'religion': 2.8, 'hiding': 2.5, 'relocation': 2.5, 'shooting': 2.1, 'synagogue': 2.1, 'work': 1.9, 'ghetto': 1.4, 'prisoners': 1.2, 'aid': 1.2, 'police': 1.1, 'russian': 1.0, 'sick': 1.0, 'polish': 0.8, 'kill': 0.7, 'american': 0.3}"
1229,RG-50.999.0529,"{'war': 11.5, 'family': 10.0, 'camp': 8.9, 'survive': 6.0, 'food': 5.5, 'school': 4.7, 'hospital': 4.5, 'Jewish': 4.2, 'religion': 4.2, 'government': 3.8, 'Nazi': 3.7, 'army': 3.4, 'ghetto': 2.7, 'buildings': 2.6, 'hunger': 2.4, 'work': 2.3, 'aid': 2.3, 'fear': 2.2, 'relocation': 2.2, 'shooting': 2.0, 'prisoners': 1.6, 'synagogue': 1.6, 'american': 1.5, 'hiding': 1.4, 'russian': 1.4, 'polish': 1.1, 'kill': 0.9, 'police': 0.9, 'sick': 0.5}"
1230,RG-50.999.0530,"{'war': 14.6, 'family': 12.6, 'food': 5.5, 'hiding': 5.2, 'Jewish': 5.2, 'army': 4.7, 'hospital': 4.5, 'camp': 4.5, 'survive': 4.3, 'school': 3.8, 'buildings': 3.3, 'shooting': 3.2, 'work': 3.2, 'Nazi': 2.8, 'government': 2.7, 'fear': 2.5, 'aid': 2.5, 'police': 2.3, 'religion': 2.3, 'relocation': 1.8, 'hunger': 1.7, 'ghetto': 1.5, 'prisoners': 1.3, 'kill': 0.8, 'sick': 0.8, 'russian': 0.7, 'synagogue': 0.7, 'polish': 0.5, 'american': 0.5}"
1231,RG-50.999.0531,"{'camp': 14.7, 'family': 11.5, 'war': 9.1, 'food': 8.0, 'hospital': 5.5, 'survive': 5.1, 'Jewish': 4.3, 'school': 4.1, 'religion': 3.9, 'work': 3.6, 'ghetto': 2.9, 'prisoners': 2.9, 'relocation': 2.7, 'army': 2.6, 'fear': 2.2, 'buildings': 2.2, 'hunger': 2.1, 'aid': 1.9, 'government': 1.5, 'sick': 1.5, 'hiding': 1.2, 'Nazi': 1.2, 'police': 1.2, 'shooting': 1.2, 'russian': 0.7, 'synagogue': 0.7, 'american': 0.7, 'kill': 0.3, 'polish': 0.3}"
1232,RG-50.999.0532,"{'family': 11.2, 'war': 10.2, 'food': 9.1, 'camp': 7.9, 'Jewish': 6.0, 'religion': 5.6, 'hospital': 5.3, 'army': 4.6, 'school': 4.4, 'fear': 4.2, 'aid': 3.8, 'hunger': 3.1, 'work': 3.1, 'survive': 2.9, 'government': 2.7, 'hiding': 2.3, 'kill': 2.2, 'shooting': 2.2, 'ghetto': 1.8, 'Nazi': 1.2, 'buildings': 1.2, 'relocation': 0.8, 'synagogue': 0.8, 'prisoners': 0.7, 'sick': 0.7, 'police': 0.5, 'polish': 0.5, 'american': 0.5, 'russian': 0.4}"
1233,RG-50.999.0533,"{'family': 16.0, 'war': 8.4, 'food': 7.2, 'hiding': 6.2, 'hospital': 6.2, 'Nazi': 6.2, 'camp': 5.6, 'survive': 4.6, 'Jewish': 4.4, 'school': 4.2, 'religion': 4.0, 'fear': 3.2, 'government': 3.2, 'work': 3.0, 'prisoners': 2.6, 'ghetto': 2.4, 'sick': 2.2, 'relocation': 1.6, 'synagogue': 1.4, 'army': 1.4, 'shooting': 1.2, 'aid': 1.2, 'kill': 0.6, 'polish': 0.6, 'buildings': 0.6, 'hunger': 0.4, 'police': 0.4, 'russian': 0.4, 'american': 0.4}"
1234,RG-50.999.0534,"{'family': 16.0, 'war': 14.3, 'hiding': 11.9, 'school': 4.9, 'camp': 4.8, 'Jewish': 4.6, 'food': 3.7, 'survive': 3.7, 'army': 3.2, 'religion': 2.9, 'work': 2.8, 'government': 2.6, 'buildings': 2.6, 'fear': 2.5, 'ghetto': 2.5, 'aid': 2.5, 'hospital': 2.2, 'hunger': 2.0, 'Nazi': 1.8, 'police': 1.7, 'relocation': 1.5, 'prisoners': 1.4, 'synagogue': 1.2, 'shooting': 0.8, 'sick': 0.8, 'american': 0.8, 'kill': 0.2, 'polish': 0.2, 'russian': 0.0}"
1235,RG-50.999.0535,"{'food': 10.7, 'family': 8.1, 'war': 6.3, 'work': 5.9, 'Jewish': 5.4, 'camp': 5.0, 'hiding': 4.8, 'relocation': 4.8, 'buildings': 4.1, 'hospital': 3.9, 'survive': 3.9, 'army': 3.8, 'ghetto': 3.6, 'aid': 3.6, 'school': 3.3, 'fear': 3.2, 'shooting': 2.6, 'religion': 2.4, 'hunger': 2.1, 'government': 2.0, 'prisoners': 2.0, 'russian': 1.8, 'kill': 1.2, 'Nazi': 1.2, 'police': 1.1, 'polish': 1.1, 'synagogue': 1.1, 'sick': 0.9, 'american': 0.2}"
1236,RG-50.999.0536,"{'war': 10.9, 'family': 9.6, 'ghetto': 9.2, 'camp': 7.3, 'food': 5.6, 'government': 5.6, 'Jewish': 5.6, 'survive': 5.5, 'buildings': 4.3, 'school': 3.6, 'hunger': 3.2, 'army': 2.9, 'relocation': 2.7, 'Nazi': 2.6, 'shooting': 2.4, 'work': 2.2, 'fear': 2.0, 'hospital': 2.0, 'religion': 2.0, 'hiding': 1.9, 'prisoners': 1.5, 'aid': 1.4, 'police': 1.2, 'russian': 1.2, 'kill': 0.9, 'synagogue': 0.9, 'polish': 0.7, 'sick': 0.7, 'american': 0.3}"
1237,RG-50.999.0537,"{'family': 14.2, 'food': 12.7, 'war': 10.3, 'religion': 5.8, 'Jewish': 4.7, 'school': 4.5, 'camp': 4.2, 'survive': 3.9, 'fear': 3.8, 'aid': 3.2, 'government': 3.1, 'hospital': 3.1, 'buildings': 2.9, 'ghetto': 2.6, 'hiding': 2.3, 'work': 2.3, 'synagogue': 2.0, 'army': 2.0, 'Nazi': 1.9, 'prisoners': 1.5, 'shooting': 1.5, 'hunger': 1.4, 'police': 1.3, 'relocation': 1.3, 'sick': 1.0, 'kill': 0.7, 'russian': 0.7, 'american': 0.7, 'polish': 0.3}"
1238,RG-50.999.0538,"{'family': 16.7, 'camp': 8.7, 'war': 7.9, 'Jewish': 7.2, 'food': 7.0, 'ghetto': 4.3, 'hospital': 3.9, 'religion': 3.3, 'government': 3.1, 'shooting': 3.1, 'survive': 3.1, 'army': 3.1, 'Nazi': 2.9, 'fear': 2.7, 'school': 2.7, 'prisoners': 2.5, 'buildings': 2.5, 'hiding': 2.3, 'aid': 2.3, 'hunger': 1.9, 'relocation': 1.9, 'polish': 1.6, 'sick': 1.6, 'police': 1.2, 'work': 1.0, 'kill': 0.6, 'russian': 0.6, 'synagogue': 0.4, 'american': 0.0}"
1239,RG-50.999.0539,"{'war': 17.3, 'family': 8.4, 'food': 7.5, 'camp': 7.5, 'survive': 7.0, 'aid': 6.6, 'fear': 4.8, 'Nazi': 4.1, 'hiding': 3.6, 'religion': 3.6, 'ghetto': 2.9, 'Jewish': 2.9, 'hospital': 2.7, 'work': 2.7, 'army': 2.7, 'prisoners': 2.5, 'school': 2.3, 'relocation': 2.0, 'government': 1.4, 'shooting': 1.4, 'hunger': 1.2, 'buildings': 1.2, 'police': 0.9, 'american': 0.7, 'kill': 0.5, 'russian': 0.5, 'sick': 0.5, 'polish': 0.4, 'synagogue': 0.2}"
1240,RG-50.999.0540,"{'war': 13.8, 'family': 12.4, 'camp': 7.7, 'government': 5.3, 'school': 5.3, 'Jewish': 4.7, 'fear': 4.3, 'religion': 4.1, 'army': 4.0, 'survive': 3.9, 'food': 3.6, 'work': 3.1, 'ghetto': 2.7, 'Nazi': 2.7, 'hospital': 2.4, 'hunger': 2.4, 'buildings': 2.4, 'relocation': 2.2, 'aid': 2.2, 'synagogue': 1.9, 'prisoners': 1.8, 'shooting': 1.6, 'russian': 1.5, 'american': 1.5, 'hiding': 0.6, 'police': 0.6, 'kill': 0.4, 'polish': 0.4, 'sick': 0.4}"
1241,RG-50.999.0541,"{'family': 16.6, 'war': 8.5, 'Nazi': 6.5, 'camp': 6.5, 'food': 5.8, 'hiding': 5.1, 'school': 4.6, 'government': 4.4, 'survive': 4.4, 'Jewish': 3.9, 'fear': 3.7, 'hospital': 3.2, 'religion': 3.2, 'work': 3.2, 'relocation': 2.3, 'prisoners': 2.1, 'aid': 2.1, 'buildings': 2.1, 'shooting': 1.8, 'army': 1.8, 'ghetto': 1.6, 'hunger': 1.4, 'kill': 1.4, 'sick': 1.4, 'synagogue': 0.9, 'police': 0.5, 'american': 0.5, 'polish': 0.2, 'russian': 0.2}"
1242,RG-50.999.0542,"{'camp': 9.0, 'family': 8.7, 'food': 8.2, 'ghetto': 8.2, 'war': 7.7, 'Jewish': 5.7, 'fear': 4.3, 'work': 4.3, 'hunger': 4.0, 'survive': 3.9, 'hospital': 3.7, 'buildings': 3.5, 'army': 3.4, 'government': 3.3, 'school': 3.0, 'religion': 2.1, 'relocation': 2.1, 'Nazi': 1.9, 'shooting': 1.9, 'prisoners': 1.6, 'synagogue': 1.5, 'hiding': 1.4, 'aid': 1.4, 'polish': 1.3, 'sick': 1.3, 'kill': 1.0, 'police': 0.6, 'russian': 0.6, 'american': 0.1}"
1243,RG-50.999.0543,"{'family': 17.4, 'war': 15.0, 'food': 7.3, 'army': 6.2, 'religion': 5.6, 'fear': 4.7, 'hospital': 4.7, 'work': 4.6, 'camp': 4.2, 'Jewish': 4.0, 'survive': 4.0, 'school': 2.6, 'government': 2.2, 'hiding': 2.2, 'kill': 1.9, 'shooting': 1.9, 'ghetto': 1.6, 'buildings': 1.6, 'hunger': 1.4, 'aid': 1.4, 'relocation': 1.3, 'prisoners': 0.9, 'russian': 0.9, 'polish': 0.6, 'Nazi': 0.4, 'police': 0.4, 'synagogue': 0.4, 'sick': 0.3, 'american': 0.3}"
1244,RG-50.999.0544,"{'family': 10.2, 'camp': 10.1, 'war': 8.6, 'food': 7.1, 'ghetto': 6.6, 'hospital': 4.9, 'fear': 3.9, 'Jewish': 3.9, 'aid': 3.7, 'army': 3.4, 'school': 3.3, 'prisoners': 2.9, 'shooting': 2.9, 'survive': 2.8, 'work': 2.8, 'Nazi': 2.6, 'buildings': 2.3, 'religion': 2.2, 'kill': 2.1, 'relocation': 2.1, 'hunger': 1.8, 'hiding': 1.7, 'government': 1.6, 'synagogue': 1.6, 'russian': 1.2, 'american': 1.2, 'polish': 0.9, 'police': 0.7, 'sick': 0.6}"
